entity_type,entity_id,tab_key,lang,title,body_markdown,source
place,hue-the-lab-coffee,overview,ru,,"## Почему стоит зайти?

- ☕ Одна из лучших specialty-кофеен города  
- 💻 Удобно для работы и встреч  
- 🌱 Фокус на локальные зёрна Центрального Вьетнама

## Коммуникация & сервис

- 🌐 Английский — базовый  
- 📶 Быстрый Wi-Fi, розетки у стен  
- 🪑 Тихие столики для работы

## Локальная ценность

The Lab Coffee представляет «новую волну» кофейной культуры Хюэ — без туристического шума, с уважением к вкусу и ремеслу.
",editorial
place,hue-ca-phe-muoi-142,overview,ru,,"## Почему стоит зайти?

- 🧂 Уникальный напиток, придуманный именно здесь  
- 🏠 Аутентичная атмосфера без туристического глянца  
- 📍 Историческое место гастрокультуры города

## Коммуникация & сервис

- 🗣 Персонал говорит только по-вьетнамски  
- 💵 Только наличные  
- 🪑 Простые пластиковые столики

## Локальная ценность

Salt Coffee — пример того, как локальная идея из Хюэ стала национальным трендом, сохранив оригинал именно здесь.
",editorial
place,hue-quan-hanh,overview,ru,,"## Почему стоит зайти?

- 🍽️ Лучший способ попробовать кухню Хюэ за один приём  
- 👨‍👩‍👧 Любим местными и туристами  
- ⚡ Быстрое обслуживание и живой ритм

## Коммуникация & сервис

- 🌐 Базовый английский, меню с фото  
- 💵 В основном наличные  
- 🪑 Простая, но удобная посадка

## Локальная ценность

Quán Hanh демократизирует императорскую кухню Хюэ, делая её доступной и понятной для всех.
",editorial
place,hue-madam-thu-restaurant,overview,ru,,"## Почему стоит зайти?

- 🍜 Отличный баланс аутентичности и комфорта  
- 🌟 Подходит для первого знакомства с кухней Хюэ  
- 🪔 Приятный интерьер в традиционном стиле

## Коммуникация & сервис

- 🌐 Хороший английский  
- 💳 Принимают карты (иногда комиссия)  
- ❄️ Кондиционированные залы

## Локальная ценность

Madam Thu показывает, как традиционная кухня Хюэ адаптируется под путешественников, не теряя характера.
",editorial
place,hue-lien-hoa-vegetarian,overview,ru,,"## Почему стоит зайти?

- 🥬 Легендарное место буддийской кухни Хюэ  
- 🌿 Спокойная атмосфера садового дома  
- 🌱 Полностью вегетарианское меню

## Коммуникация & сервис

- 🗣 В основном вьетнамский  
- 💵 Только наличные  
- 🪑 Залы и столики в саду

## Локальная ценность

Lien Hoa отражает буддийскую философию Хюэ и показывает, что местная кухня может быть глубокой и разнообразной без мяса.
",editorial
place,hue-imperial-craft-bia-brewpub,overview,ru,,"## Почему стоит зайти?

- 🍺 Единственный brewpub в городе с собственным производством  
- 🌍 Интернациональная публика и дружелюбная атмосфера  
- 🍕 Хорошая западная кухня к пиву

## Коммуникация & сервис

- 🌐 Свободный английский  
- 📶 Быстрый Wi-Fi, розетки у стен  
- 🅿️ Небольшая парковка для байков

## Локальная ценность

Imperial Craft Bia показывает современное лицо Хюэ — город традиций, который открывается новым форматам и культуре крафта.
",editorial
place,hue-brown-eyes-bar,overview,ru,,"## Почему стоит зайти?

- 🎉 Легенда ночной жизни Хюэ  
- 🌍 Место знакомств путешественников  
- 🕺 Танцы, игры и свободная атмосфера

## Коммуникация & сервис

- 🌐 Английский без проблем  
- 📶 Wi-Fi есть, но вторичен  
- 🔊 Громкая музыка, активный движ

## Локальная ценность

Brown Eyes Bar — редкий пример того, как тихий исторический город по ночам превращается в точку международной тусовки.
",editorial
place,hue-dong-ba-market,overview,ru,,"## Почему стоит зайти?

- 🛍️ Самый аутентичный рынок города  
- 🍜 Лучшее место попробовать локальный стрит-фуд  
- 👀 Наблюдение за повседневной жизнью Хюэ

## Коммуникация & сервис

- 🗣 В основном вьетнамский  
- 💵 Только наличные  
- 🎒 Будьте внимательны к вещам

## Локальная ценность

Dong Ba — не туристический аттракцион, а живое сердце торговли Хюэ, работающее без перерыва уже более века.
",editorial
place,hue-hue-night-market,overview,ru,,"## Почему стоит зайти?

- 🌙 Атмосферное место для вечерней прогулки  
- 🍢 Уличная еда и недорогие сувениры  
- 🎶 Живая музыка и городская активность

## Коммуникация & сервис

- 🌐 Базовый английский  
- 💵 Наличные  
- 🚶 Удобно для неспешных прогулок

## Локальная ценность

Ночной рынок показывает Хюэ как живой современный город, где культурное наследие соседствует с повседневной жизнью.
",editorial
place,hoi-hoi-an-ancient-town,overview,ru,,"## Почему это важно?

- 🏮 Один из самых атмосферных городов Юго-Восточной Азии  
- 🌍 Уникальное сочетание вьетнамской, китайской и японской архитектуры  
- 🌙 Вечерняя иллюминация фонарей — визитная карточка Хойана

## Структура комплекса

- 🏘️ Старые торговые дома и узкие улочки  
- 🏮 Фонарные улицы у реки Thu Bồn  
- 🎨 Мастерские и галереи ремёсел

## Билеты и посещение

- 💰 Билет в старый город: ~120 000 VND (включает посещение 5 объектов)  
- 🕒 Днём свободный проход по улицам, билеты нужны для музеев и домов

## Практические советы

- 🌞 Днём жарко — лучше гулять утром и вечером  
- 👟 Удобная обувь для брусчатки  
- 📷 Лучшее время для фото — после заката

## Историческая справка

Хойан был крупнейшим портом Центрального Вьетнама, связывавшим Китай, Японию и Европу. После заиливания реки город сохранился практически без перестроек.
",editorial
place,hoi-japanese-covered-bridge,overview,ru,,"## Почему это важно?

- 🌉 Самый узнаваемый объект Хойана  
- 🇯🇵 Редкий пример японского влияния во Вьетнаме  
- 📸 Отличная точка для фото

## Структура комплекса

- 🏯 Храм на мосту  
- 🐒 Каменные статуи обезьяны и собаки  
- 🏘️ Вид на старый квартал

## Билеты и посещение

- 🎟️ Входит в билет старого города  
- 🕒 Доступен круглосуточно (осмотр внутри — днём)

## Практические советы

- 🌅 Лучше приходить рано утром  
- 🌙 Вечером многолюдно  
- 📷 Снимайте с боковых ракурсов

## Историческая справка

Мост был построен для защиты города от злых духов и служил местом молитвы для японских торговцев.
",editorial
place,hoi-assembly-halls-of-hoi-an,overview,ru,,"## Почему это важно?

- 🏯 Богатый декор и символика  
- 🇨🇳 Следы китайской диаспоры  
- 📷 Красочные интерьеры

## Структура комплекса

- 🐉 Ассамблею Фуцзянь (Phuc Kien)  
- 🏮 Ассамблею Кантон  
- 🌺 Внутренние дворы и алтари

## Билеты и посещение

- 🎟️ Вход включён в билет старого города  
- ⏱️ Осмотр: 20–40 минут

## Практические советы

- 👕 Скромная одежда  
- 📷 Обратите внимание на детали декора  
- 🌞 Хорошо заходить днём

## Историческая справка

Ассамблеи служили религиозными и социальными центрами китайских общин, игравших ключевую роль в торговле Хойана.
",editorial
place,hoi-old-merchant-houses,overview,ru,,"## Почему это важно?

- 🏠 Возможность увидеть быт старого Хойана  
- 📜 Истории торговых семей  
- 🌊 Метки прошлых наводнений

## Структура комплекса

- 🏡 Дом Тан Ки (Tan Ky)  
- 🏡 Дом Дык Ан (Duc An)  
- 🛋️ Мебель и алтари

## Билеты и посещение

- 🎟️ Вход включён в билет старого города  
- ⏱️ Осмотр: 15–30 минут

## Практические советы

- 🤫 В домах тихо — уважайте жильцов  
- 📷 Не используйте вспышку  
- 🌞 Лучше заходить вне пика

## Историческая справка

Дома строились с учётом наводнений и сочетали вьетнамские, китайские и японские элементы архитектуры.
",editorial
place,hoi-hoi-an-central-market,overview,ru,,"## Почему это важно?

- 🍜 Лучшее место для знакомства с местной кухней  
- 🛍️ Атмосфера настоящего рынка  
- 📸 Яркие сцены повседневности

## Структура комплекса

- 🍽️ Зоны стрит-фуда  
- 🧺 Лавки с пряностями и фруктами  
- 🐟 Рыбные ряды у реки

## Билеты и посещение

- 🆓 Бесплатно  
- 🕒 Лучше утром или до обеда

## Практические советы

- 💵 Наличные и мелкие купюры  
- 🎒 Следите за вещами  
- 🍴 Выбирайте точки с очередями

## Историческая справка

Рынок всегда был экономическим ядром Хойана, обслуживая порт и торговые кварталы.
",editorial
place,hoi-hoi-an-night-market,overview,ru,,"## Почему это важно?

- 🏮 Самое атмосферное место Хойана вечером  
- 🌙 Фонари, уличная еда и прогулки у реки  
- 📸 Отличная локация для ночных фото

## Структура комплекса

- 🏮 Ряды фонарей и сувениров  
- 🍢 Стрит-фуд с локальными закусками  
- 🚶 Прогулку по мостам и набережной

## Билеты и посещение

- 🆓 Бесплатно  
- 🕒 Работает ежедневно с ~17:00 до позднего вечера

## Практические советы

- 💵 Наличные для покупок  
- 🌙 Лучше приходить после заката  
- 🎒 Следите за вещами в толпе

## Историческая справка

Ночной рынок возник как продолжение торговых традиций Хойана и стал современной формой вечерней городской жизни.
",editorial
place,hoi-tra-que-vegetable-village,overview,ru,,"## Почему это важно?

- 🌱 Знакомство с сельской жизнью Вьетнама  
- 🚲 Популярный маршрут для велопрогулок  
- 👨‍🌾 Интерактивные фермерские активности

## Структура комплекса

- 🌿 Огородные поля и грядки  
- 🧑‍🌾 Мастер-классы по посадке  
- 🍽️ Домашние обеды у фермеров

## Билеты и посещение

- 💰 Экскурсии: ~30 000–50 000 VND  
- 🚲 Часто посещают в составе велотуров

## Практические советы

- 🌞 Лучше приезжать утром  
- 👟 Закрытая обувь  
- 🚲 Отлично комбинируется со старым городом

## Историческая справка

Тра Куэ снабжала Хойан свежими травами на протяжении веков и сохранила традиционные методы земледелия.
",editorial
place,hoi-thanh-ha-pottery-village,overview,ru,,"## Почему это важно?

- 🏺 Аутентичные ремесленные традиции  
- 👐 Возможность поработать с глиной  
- 📷 Интересные фото и мастерские

## Структура комплекса

- 🏺 Гончарные мастерские  
- 🎨 Музей керамики  
- 🛍️ Магазины изделий ручной работы

## Билеты и посещение

- 💰 Вход: ~35 000 VND  
- ⏱️ Осмотр: 1–1,5 часа

## Практические советы

- 🧑‍🎨 Подходит для семей  
- 🎁 Отличное место для сувениров  
- 🚲 Удобно добираться на велосипеде

## Историческая справка

Деревня возникла для снабжения портового Хойана керамикой и строительными материалами.
",editorial
place,hoi-cham-islands,overview,ru,,"## Почему это важно?

- 🐠 Лучшее место для снорклинга рядом с Хойаном  
- 🌊 Чистая вода и кораллы  
- 🏝️ День на природе вдали от города

## Структура комплекса

- 🐟 Коралловые рифы  
- 🚤 Рыбацкие деревни  
- 🏖️ Пляжи островов

## Билеты и посещение

- 💰 Тур на день: ~500 000–800 000 VND  
- ⏱️ Экскурсия: полный день

## Практические советы

- 🌊 Лучший сезон: март–сентябрь  
- 🧴 Берите солнцезащиту  
- 🚤 Возможна качка

## Историческая справка

Острова были важной остановкой морских путей и сегодня охраняются как биосферный резерват.
",editorial
place,hoi-an-bang-beach,overview,ru,,"## Почему это важно?

- 🏖️ Лучший пляж рядом со старым городом  
- 🌅 Красивые закаты  
- 🍹 Пляжные бары и кафе

## Структура комплекса

- 🌊 Береговую линию  
- 🍹 Кафе у воды  
- 🌇 Закат над морем

## Билеты и посещение

- 🆓 Бесплатно  
- 🚲 Легко добраться на байке или велосипеде

## Практические советы

- 🌞 Лучше приезжать после обеда  
- 🏄 Подходит для купания и отдыха  
- 🧴 Солнцезащита обязательна

## Историческая справка

Ан Бан стал альтернативой более туристическому Куа Дай и сохранил более спокойный пляжный формат.
",editorial
place,hoi-banh-mi-phuong,overview,ru,,"## Почему стоит зайти?

- 🥖 Один из самых известных баньми во Вьетнаме  
- 🌍 Международная гастрономическая репутация  
- ⚡ Быстро, вкусно и недорого

## Коммуникация & сервис

- 🌐 Базовый английский  
- 🥡 Формат takeaway  
- ⏱️ Очереди в часы пик

## Локальная ценность

Bánh Mì Phượng превратил уличный сэндвич в гастрономический символ Хойана и обязательный пункт маршрута туристов.
",editorial
place,hoi-com-ga-ba-buoi,overview,ru,,"## Почему стоит зайти?

- 🍗 Легендарный куриный рис по-хойански  
- 👵 Семейные рецепты нескольких поколений  
- 🏠 Аутентичная атмосфера

## Коммуникация & сервис

- 🗣 В основном вьетнамский  
- 💵 Наличные  
- 🪑 Простая посадка

## Локальная ценность

Cơm Gà Bà Buội считается эталоном блюда, ради которого многие приезжают в Хойан.
",editorial
place,hoi-madam-khanh-the-banh-mi-queen,overview,ru,,"## Почему стоит зайти?

- 👑 Вторая легенда баньми Хойана  
- 😊 Персональный подход  
- 🌮 Стабильное качество

## Коммуникация & сервис

- 🌐 Английский без проблем  
- 🥡 Формат takeaway  
- 😊 Дружелюбный персонал

## Локальная ценность

Madam Khanh показывает человеческое лицо хойанской уличной кухни — здесь важны вкус и улыбка.
",editorial
place,hoi-morning-glory-restaurant,overview,ru,,"## Почему стоит зайти?

- 🍜 Отличная витрина кухни Центрального Вьетнама  
- 🏮 Красивый интерьер в старом доме  
- 👨‍👩‍👧 Подходит для компаний

## Коммуникация & сервис

- 🌐 Хороший английский  
- 💳 Принимают карты  
- 🪑 Комфортная посадка

## Локальная ценность

Morning Glory сделал локальные блюда доступными и понятными для международной аудитории.
",editorial
place,hoi-ba-le-well,overview,ru,,"## Почему стоит зайти?

- 🥙 Интерактивный формат еды  
- 🎉 Живая и дружелюбная атмосфера  
- 🍽️ Отлично для компаний

## Коммуникация & сервис

- 🌐 Английский  
- 🪑 Общие столы  
- 🎊 Шумно и весело

## Локальная ценность

Bà Lê Well превращает ужин в социальный опыт, где еда объединяет незнакомых людей.
",editorial
place,hoi-reaching-out-tea-house,overview,ru,,"## Почему стоит зайти?

- 🍵 Редкий формат осознанного и тихого отдыха  
- 🤍 Социальное предприятие с сильной миссией  
- 🏮 Уютный интерьер старого дома

## Коммуникация & сервис

- ✍️ Общение через записки  
- 🤫 Полная тишина  
- 🪑 Камерная посадка

## Локальная ценность

Reaching Out Tea House показывает, как бизнес может быть одновременно эстетичным, устойчивым и социально значимым.
",editorial
place,hoi-faifo-coffee,overview,ru,,"## Почему стоит зайти?

- 📸 Одна из лучших фототочек Хойана  
- ☕ Приятный кофе и десерты  
- 🌇 Панорама старого города

## Коммуникация & сервис

- 🌐 Базовый английский  
- 📷 Ограниченное время на крыше в пиковые часы  
- 🪑 Небольшие столики

## Локальная ценность

Faifo Coffee стал визуальным символом Хойана в соцсетях и точкой притяжения для фотографов.
",editorial
place,hoi-mot-hoi-an,overview,ru,,"## Почему стоит зайти?

- 🌿 Уникальный напиток, который есть только здесь  
- 🥤 Быстро и освежающе  
- 📷 Атмосферная подача

## Коммуникация & сервис

- 🗣 Минимальный английский  
- 🥡 Только на вынос  
- ⏱️ Быстрое обслуживание

## Локальная ценность

Mót Hội An — пример того, как простой локальный рецепт стал городской легендой.
",editorial
place,hoi-yaly-couture,overview,ru,,"## Почему стоит зайти?

- 👗 Высокое качество пошива  
- ⏱️ Быстрое выполнение заказов  
- 🌍 Международная репутация

## Коммуникация & сервис

- 🌐 Свободный английский  
- 🧵 Примерки и корректировки  
- 🛍️ Доставка в отель

## Локальная ценность

Yaly Couture сформировал репутацию Хойана как мировой столицы быстрого индивидуального пошива.
",editorial
place,hoi-soul-kitchen,overview,ru,,"## Почему стоит зайти?

- 🏖️ Отличное место для отдыха у моря  
- 🎶 Живая музыка и вечеринки  
- 🌍 Популярен у экспатов

## Коммуникация & сервис

- 🌐 Английский без проблем  
- 🎶 Музыкальные вечера  
- 🪑 Посадка у пляжа

## Локальная ценность

Soul Kitchen отражает пляжную и интернациональную сторону Хойана — свободную и открытую миру.
",editorial
place,dad-my-khe-beach,overview,ru,,"## Почему это важно?

- 🏖️ Один из лучших городских пляжей Азии  
- 🌅 Красивые рассветы над морем  
- 🏙️ Сочетание пляжа и городской жизни

## Структура комплекса

- 🌊 Прогулку вдоль береговой линии  
- 🏄 Зоны для купания и серфинга  
- 🌴 Пляжные кафе и отели

## Билеты и посещение

- 🆓 Бесплатно  
- 🕒 Доступен круглосуточно

## Практические советы

- 🌞 Лучшее время — раннее утро  
- 🧴 Солнцезащита обязательна  
- 🌊 Следите за флагами безопасности

## Историческая справка

My Khe получил мировую известность после включения в рейтинги лучших пляжей мира и стал символом курортного Дананга.
",editorial
place,dad-son-tra-peninsula,overview,ru,,"## Почему это важно?

- 🌳 Заповедная природа в черте города  
- 🐒 Среда обитания красноногих дуков  
- 📸 Лучшие панорамы Дананга

## Структура комплекса

- 🌄 Смотровые площадки над городом  
- 🐒 Наблюдение за дикой природой  
- 🛵 Мотопоездку по серпантину

## Билеты и посещение

- 🆓 Бесплатно  
- 🕒 Доступ днём

## Практические советы

- 🛵 Удобнее на байке  
- 🌦️ Погода меняется быстро  
- 📷 Возьмите зум-камеру

## Историческая справка

Полуостров долгое время был военной зоной и сохранил нетронутые леса, став природным щитом города.
",editorial
place,dad-linh-ung-pagoda,overview,ru,,"## Почему это важно?

- 🛕 Самая высокая статуя Будды во Вьетнаме  
- 🌊 Вид на море и город  
- 📸 Иконическая достопримечательность

## Структура комплекса

- 🗿 Статую Lady Buddha  
- 🌺 Территорию пагоды  
- 🌄 Видовые точки на побережье

## Билеты и посещение

- 🆓 Бесплатно  
- ⏱️ Осмотр: 30–60 минут

## Практические советы

- 👕 Соблюдайте дресс-код  
- 🌞 Лучше посещать утром  
- 📷 Отлично для панорам

## Историческая справка

Пагода была построена в XXI веке как духовный символ защиты Дананга и его жителей.
",editorial
place,dad-marble-mountains,overview,ru,,"## Почему это важно?

- 🗻 Уникальный природно-религиозный комплекс  
- 🛕 Пещеры и древние храмы  
- 📸 Впечатляющие виды с высоты

## Структура комплекса

- 🕳️ Пещеру Am Phu  
- 🛕 Пагоды в скалах  
- 🌄 Панорамы побережья

## Билеты и посещение

- 💰 Вход: ~40 000 VND  
- 🚠 Лифт оплачивается отдельно

## Практические советы

- 👟 Удобная обувь  
- 🌞 Жарко днём — берите воду  
- 📷 Хороший объектив

## Историческая справка

Горы почитались с древних времён как священное место и использовались чамами и буддистами.
",editorial
place,dad-dragon-bridge,overview,ru,,"## Почему это важно?

- 🐉 Икона современной архитектуры  
- 🔥 Огненно-водное шоу по выходным  
- 🌃 Отличная ночная атмосфера

## Структура комплекса

- 🔥 Шоу огня и воды (выходные)  
- 🌉 Прогулку по мосту  
- 📷 Ночные фото

## Билеты и посещение

- 🆓 Бесплатно  
- 🕒 Шоу: сб–вс ~21:00

## Практические советы

- ⏰ Приходите заранее  
- 📷 Используйте штатив  
- 🌃 Лучшее время — вечер

## Историческая справка

Мост был открыт в 2013 году и стал символом экономического роста и модернизации Дананга.
",editorial
place,dad-non-nuoc-beach,overview,ru,,"## Почему это важно?

- 🌊 Менее людный, чем My Khe  
- 🏄 Подходит для серфинга и длинных прогулок  
- 🌅 Красивые рассветы и закаты

## Структура комплекса

- 🏖️ Широкую береговую линию  
- 🏄 Серф-зоны в сезон волн  
- 🌴 Территории курортов у пляжа

## Билеты и посещение

- 🆓 Бесплатно  
- 🕒 Доступен круглосуточно

## Практические советы

- 🌞 Меньше кафе — берите воду  
- 🏄 Лучшие волны осенью и зимой  
- 🚲 Удобно для утренних пробежек

## Историческая справка

Пляж долгое время оставался в тени центра Дананга и развивался как курортная зона высокого уровня.
",editorial
place,dad-golden-bridge,overview,ru,,"## Почему это важно?

- 🌉 Одна из самых узнаваемых достопримечательностей Вьетнама  
- 📸 Идеальное место для фото  
- 🌄 Захватывающие виды на горы

## Структура комплекса

- ✋ Сам мост с «руками»  
- 🌄 Панорамы гор Ба На  
- 🚠 Канатную дорогу

## Билеты и посещение

- 🎟️ Входит в билет Ba Na Hills (~900 000 VND)  
- ⏱️ Осмотр: 30–60 минут

## Практические советы

- 🌥️ Погода в горах меняется быстро  
- 📷 Лучшее время — утро  
- 🧥 Возьмите лёгкую куртку

## Историческая справка

Мост открыт в 2018 году и мгновенно стал мировой туристической иконой.
",editorial
place,dad-sun-world-ba-na-hills,overview,ru,,"## Почему это важно?

- 🚠 Одна из самых длинных канатных дорог в мире  
- 🎢 Развлечения для всей семьи  
- 🌬️ Прохлада в горах

## Структура комплекса

- 🚠 Канатную дорогу  
- 🏰 Французскую деревню  
- 🎡 Fantasy Park

## Билеты и посещение

- 💰 Билет: ~900 000 VND  
- ⏱️ Полный день

## Практические советы

- 🌦️ Следите за погодой  
- 🎒 Берите тёплую одежду  
- 🎟️ Покупайте билеты заранее

## Историческая справка

Курорт был создан на месте французской горной станции начала XX века.
",editorial
